0	-0.832084	2.662868
1	-0.788893	2.754988
2	-0.750920	2.760205
3	-0.805497	2.652650
4	-0.851329	2.713730
5	-0.801231	2.724187
6	-0.815113	2.663630
7	-0.744127	2.716291
8	-0.795128	2.684381
9	-0.842519	2.614456
10	-0.766281	2.766378
11	-0.817249	2.651581
12	-0.825369	2.690147
13	-0.807754	2.680882
14	-0.785757	2.690203
15	-0.816829	2.702680
16	-0.813187	2.734285
17	-0.789670	2.718507
18	-0.778468	2.755713
19	-0.811963	2.739808
20	-0.811091	2.684591
21	-0.811616	2.709906
22	-0.778781	2.693793
23	-0.772088	2.744991
24	-0.816944	2.651536
25	-0.856201	2.667787
26	-0.832325	2.664670
27	-0.798662	2.762097
28	-0.811922	2.667209
29	-0.816271	2.682100
30	-0.804088	2.695840
31	-0.833551	2.632328
32	-0.770535	2.700588
33	-0.830093	2.696516
34	-0.808363	2.698625
35	-0.807540	2.682041
36	-0.830324	2.645789
37	-0.785268	2.740928
38	-0.843184	2.667768
39	-0.773362	2.743686
40	-0.836602	2.644995
41	-0.785371	2.701005
42	-0.794565	2.663918
43	-0.831943	2.655517
44	-0.797546	2.727101
45	-0.804899	2.724309
46	-0.768629	2.798526
47	-0.821681	2.660973
48	-0.841144	2.669071
49	-0.822857	2.694065
50	-0.774293	2.739242
51	-0.800094	2.683583
52	-0.789834	2.739194
53	-0.784345	2.749175
54	-0.799990	2.696273
55	-0.787417	2.761089
56	-0.821358	2.691459
57	-0.779670	2.719786
58	-0.790939	2.820487
59	-0.825751	2.652800
60	-0.829282	2.672432
61	-0.804424	2.653594
62	-0.788772	2.702165
63	-0.789063	2.637259
64	-0.767043	2.749959
65	-0.790889	2.723701
66	-0.791560	2.779764
67	-0.792591	2.692453
68	-0.843766	2.643823
69	-0.774038	2.763126
70	-0.814478	2.698995
71	-0.763399	2.746769
72	-0.803559	2.698424
73	-0.809417	2.651650
74	-0.785414	2.788745
75	-0.811932	2.636609
76	-0.760697	2.753849
77	-0.837427	2.658024
78	-0.803920	2.708896
79	-0.825841	2.672372
80	-0.804763	2.713138
81	-0.774925	2.736860
82	-0.809076	2.738487
83	-0.751395	2.734054
84	-0.767286	2.777756
85	-0.807187	2.689557
86	-0.820776	2.729371
87	-0.776344	2.686437
88	-0.834236	2.656117
89	-0.813888	2.740453
90	-0.784539	2.715588
91	-0.774573	2.736218
92	-0.816629	2.653192
93	-0.814544	2.722284
94	-0.820071	2.634190
95	-0.833082	2.708343
96	-0.772110	2.727145
97	-0.790062	2.761136
98	-0.788768	2.756659
99	-0.820927	2.731320
100	-0.783010	2.706776
101	-0.795547	2.746888
102	-0.807450	2.693787
103	-0.784965	2.771420
104	-0.759741	2.739754
105	-0.811934	2.689786
106	-0.799945	2.673997
107	-0.803451	2.671501
108	-0.775865	2.738278
109	-0.809613	2.668552
110	-0.792148	2.724670
111	-0.842424	2.683341
112	-0.834271	2.628532
113	-0.790012	2.742280
114	-0.818198	2.632416
115	-0.810244	2.730643
116	-0.773453	2.734854
117	-0.796577	2.683949
118	-0.802796	2.650522
119	-0.790868	2.730412
120	-0.795942	2.733852
121	-0.763156	2.657100
122	-0.814632	2.696473
123	-0.806920	2.677420
124	-0.821113	2.692708
125	-0.770915	2.767666
126	-0.809242	2.758771
127	-0.819934	2.667032
128	-0.833051	2.682292
129	-0.832651	2.692193
130	-0.785336	2.684573
131	-0.822984	2.669502
132	-0.795538	2.732839
133	-0.844172	2.619403
134	-0.834247	2.625110
135	-0.812391	2.692670
136	-0.792537	2.763124
137	-0.756795	2.752028
138	-0.820198	2.701091
139	-0.787232	2.724434
140	-0.787774	2.759329
141	-0.825816	2.690170
142	-0.827640	2.690678
143	-0.757518	2.751467
144	-0.816156	2.636381
145	-0.774178	2.713006
146	-0.808138	2.721083
147	-0.797722	2.756093
148	-0.792999	2.759172
149	-0.770215	2.772105
150	-0.765194	2.729122
151	-0.765513	2.687271
152	-0.795693	2.678163
153	-0.786835	2.751564
154	-0.779160	2.780482
155	-0.833823	2.658809
156	-0.761277	2.744352
157	-0.812166	2.633842
158	-0.817318	2.729452
159	-0.804469	2.694992
160	-0.801692	2.695949
161	-0.801718	2.687726
162	-0.857445	2.675779
163	-0.808301	2.740090
164	-0.782614	2.702184
165	-0.794741	2.740325
166	-0.770217	2.708968
167	-0.817879	2.714858
168	-0.824649	2.734505
169	-0.767919	2.811950
170	-0.811678	2.702720
171	-0.778816	2.688473
172	-0.814135	2.674998
173	-0.772366	2.717564
174	-0.819150	2.654259
175	-0.841844	2.680781
176	-0.780541	2.669951
177	-0.819448	2.671128
178	-0.791460	2.700173
179	-0.811990	2.709427
180	-0.790241	2.714027
181	-0.816580	2.645051
182	-0.809983	2.735793
183	-0.789423	2.716905
184	-0.815309	2.685408
185	-0.809117	2.760911
186	-0.849493	2.688430
187	-0.779106	2.783101
188	-0.807773	2.737275
189	-0.791507	2.745937
190	-0.825276	2.677717
191	-0.779321	2.759605
192	-0.802109	2.737503
193	-0.801614	2.686676
194	-0.800080	2.636013
195	-0.795011	2.736294
196	-0.815066	2.602265
197	-0.797378	2.752528
198	-0.808439	2.680036
199	-0.826388	2.687497
200	-0.807085	2.686773
201	-0.824234	2.695370
202	-0.820657	2.732498
203	-0.801173	2.752386
204	-0.825058	2.646389
205	-0.774642	2.767072
206	-0.812929	2.666146
207	-0.786795	2.731031
208	-0.799799	2.724917
209	-0.839469	2.624545
210	-0.802672	2.741470
211	-0.787727	2.717886
212	-0.834501	2.693223
213	-0.809593	2.732446
214	-0.809806	2.754033
215	-0.788568	2.750628
216	-0.819081	2.677684
217	-0.830777	2.644268
218	-0.770587	2.721276
219	-0.790161	2.719261
220	-0.800549	2.694019
221	-0.776345	2.742557
