0	-2.411789
1	-2.265180
2	-2.149867
3	-1.799995
4	0.699355
5	-1.314483
6	-0.057869
7	1.125932
8	0.495256
9	1.812356
10	-3.175931
11	-2.368401
12	-1.663671
13	1.702580
14	-1.923782
15	-1.996472
16	0.783817
17	-0.497639
18	-1.685327
19	1.752437
20	-1.329733
21	-1.839487
22	-2.194684
23	-0.325544
24	-2.027175
25	-0.311228
26	2.283544
27	-2.404348
28	-0.952383
29	-2.637586
30	-2.628153
31	2.184476
32	0.543025
33	-1.970577
34	-2.518742
35	-2.208999
36	1.927800
37	-1.785942
38	-2.515913
39	-2.019053
40	-1.351320
41	-3.357456
42	2.229154
43	-1.138977
44	-2.614715
45	-1.250757
46	-1.923986
47	-1.629136
48	-0.700929
49	-2.047788
50	-2.466257
51	0.465592
52	-2.259009
53	-2.103313
54	0.613207
55	-1.788710
56	-1.496213
57	-1.439024
58	1.173296
59	-2.887226
60	-1.946549
61	-1.981455
62	-1.654956
63	-1.450235
64	-1.766024
65	1.167192
66	-1.839329
67	-0.947634
68	1.038330
69	1.017383
70	-0.478910
71	-1.508785
72	0.223082
73	-1.896674
74	-2.228994
75	0.919401
76	-2.022834
77	-2.400272
78	-1.773309
79	1.029024
80	-2.305067
81	-2.108422
82	-1.731786
83	-3.165376
84	-2.016845
85	-1.489462
86	-2.051981
87	1.938829
88	-1.402138
89	-1.665842
90	1.607720
91	-2.188908
92	-1.270649
93	3.543576
94	-2.372147
95	-1.174110
96	-2.333041
97	-2.181693
98	-2.283449
99	-2.346614
100	1.238194
101	-0.119013
102	-2.853117
103	1.447988
104	-2.239011
105	-1.749960
106	1.706843
107	-2.229657
108	-2.416925
109	-2.703550
110	-1.298311
111	-2.892717
112	0.562103
113	-1.681895
114	1.924135
115	-0.048701
116	-2.217659
117	2.668513
118	-2.725783
119	-2.691897
120	-2.163112
121	-2.138640
122	0.107131
123	-1.103565
124	1.940378
125	-0.818435
126	-2.202338
127	-1.637588
128	0.755476
129	-1.257674
130	-1.953152
131	-1.181963
132	-1.749133
133	-0.132869
134	-2.445592
135	-2.041423
136	-2.139180
137	-1.641531
138	-1.859977
139	-1.687760
140	-2.455864
141	-2.202842
142	-2.295894
143	-1.665186
144	1.763945
145	1.614119
146	-1.700378
147	-2.698467
148	-1.534705
149	-1.542734
150	-1.946651
151	1.604983
152	-2.000180
153	-3.100220
154	-2.604507
155	-1.202274
156	2.924754
157	-1.116680
158	-2.213123
159	2.042260
160	-2.347382
161	-1.983468
162	2.495045
163	-1.631829
164	-2.001005
165	0.434876
166	0.632301
167	1.039421
168	-1.272955
169	1.335226
170	-1.318283
171	-2.018732
172	-2.286989
173	0.369763
174	-1.104128
175	-1.233086
176	-0.114341
177	-2.053297
178	-2.084433
179	1.481891
180	-1.773127
181	-2.313811
182	-1.800611
183	-2.175479
184	-1.737534
185	-2.980998
186	-2.445714
187	-1.782868
188	-3.133062
189	-1.423487
190	0.585718
191	-3.445121
192	0.814148
193	-1.559329
194	-2.437936
195	-2.643569
196	-1.837947
197	-1.525210
198	-0.858573
199	1.627546
200	-1.540449
201	-2.134121
202	-1.944808
203	1.121331
204	-2.292542
205	-2.942894
206	-2.153463
207	-2.891933
208	-2.030099
209	0.896868
210	-2.097982
211	0.611036
212	-1.540507
213	-1.994839
214	-1.410592
215	-1.890278
216	-2.056045
217	-2.199723
218	0.571253
219	2.166090
220	-1.820601
221	-1.613478
222	-1.763227
223	-2.411638
224	1.570565
225	-0.363597
226	-2.209025
227	-2.335808
228	-1.551112
229	-1.883130
230	0.499762
231	-1.464576
232	-1.707550
233	0.936108
234	1.325461
235	0.340523
236	-1.553160
237	-0.466339
238	-2.440755
239	-2.708896
240	-1.983185
241	2.837391
242	-1.924370
243	-0.025397
244	1.903361
245	-1.774722
246	-2.599114
247	-1.447795
248	1.197684
249	-2.591340
250	-1.550398
251	-1.231356
252	-2.980202
253	-2.261558
254	-2.098017
255	1.091378
256	2.427296
257	0.154614
258	-2.024115
259	0.420717
260	-1.902191
261	-1.761875
262	-1.773390
263	-2.324285
264	-0.593351
265	-2.870516
266	1.613830
267	1.512122
268	3.191069
269	-1.825899
270	-1.939479
271	1.044961
272	-2.504071
273	-2.048746
274	-1.660429
275	0.241444
276	-1.699416
277	-2.169106
278	2.807076
279	0.663479
280	-1.645855
281	-1.733833
282	-1.768657
283	-1.767074
284	-1.646441
285	-1.891583
286	1.188384
287	-1.608497
288	-1.390716
289	1.835712
290	-1.574157
291	1.815208
292	-2.012834
293	-0.916753
294	1.350805
295	-1.364777
296	-1.805413
297	0.441826
298	-2.230445
299	1.667423
300	-2.036752
301	-2.999254
302	1.419909
303	0.042565
304	1.432695
305	-1.639580
306	0.876060
307	-1.950745
308	-2.243719
309	0.989727
310	3.182666
311	2.681999
312	-2.768663
313	-1.781540
314	1.322686
315	0.217600
316	-1.746979
317	-2.550013
318	-2.649524
319	-2.513775
320	-1.315973
321	-1.514689
322	-1.380237
323	-2.715368
324	1.398035
325	-2.295952
326	-0.807105
327	-1.675319
328	1.347889
329	-0.711928
330	-1.353866
331	1.223522
332	-2.033070
333	2.630231
334	-1.248439
335	-0.161897
336	3.046884
337	-1.731170
338	0.980536
339	1.131284
340	-1.503094
341	-1.527818
342	-1.509046
343	-1.016357
344	-2.651707
345	-1.871655
346	-2.337506
347	-1.839123
348	-2.425530
349	-1.675573
350	-1.772316
351	-2.053894
352	-1.272541
353	0.674974
354	-2.246225
355	1.231660
356	-2.195563
357	2.300506
358	-1.546579
359	1.322490
360	0.329591
361	2.229711
362	-2.001985
363	1.244149
364	-0.239689
365	-2.880573
366	0.645897
367	2.151705
368	-1.883796
369	-2.410929
370	1.938414
371	-2.597549
372	-2.865520
373	-2.220317
374	-3.188864
375	1.736971
376	-2.305260
377	-0.268986
378	-1.384964
379	-1.532817
380	-2.623401
381	-2.583544
382	-2.267740
383	-0.700664
384	-1.674627
385	1.291747
386	-2.548967
387	0.507160
388	-1.581742
389	-2.439064
390	-1.759293
391	-2.541914
392	-1.119701
393	1.418982
394	-2.333123
395	1.121060
396	-3.104324
397	-0.775712
398	-1.588151
399	-2.343191
400	-1.922082
401	1.425332
402	-1.744853
403	-0.141706
404	1.694956
405	-1.657450
406	-1.752424
407	0.847833
408	-2.159975
409	-2.422755
410	-1.741501
411	-1.894126
412	1.875032
413	-2.548843
414	1.144565
415	-1.468205
416	-1.594911
417	-1.091272
418	-0.051518
419	-1.209978
420	2.299255
421	-2.077757
422	-1.952798
423	-2.384306
424	-1.605036
425	-1.735999
426	-2.860054
427	-0.120043
428	-1.112631
429	-1.858270
430	-1.896718
431	2.261088
432	-1.431299
433	1.564438
434	-2.640425
435	-1.983552
436	1.491032
437	-1.474563
438	-1.229362
439	-0.229436
440	-2.161847
441	-1.605396
442	-2.435137
443	-1.238988
444	-1.933171
445	0.716286
446	-2.276772
447	2.840344
448	-2.448552
449	-0.823948
450	-2.261595
451	0.916594
452	2.067063
453	2.545437
454	2.458028
455	1.763294
456	0.879853
457	-2.231966
458	-1.986422
459	0.061145
460	-1.553680
461	0.223507
462	2.582353
463	-2.027445
464	0.682088
465	1.785747
466	1.265368
467	0.978110
468	-1.076780
469	1.450488
470	-1.652555
471	-0.592514
472	1.555250
473	0.686166
474	-1.766420
475	1.033855
476	-2.402038
477	-2.610805
478	-2.206311
479	-2.402092
480	-2.071461
481	-1.858857
482	0.790587
483	1.560992
484	-2.373519
485	-1.202307
486	1.206565
487	-1.058802
488	-2.531293
489	-1.210364
490	-2.447088
491	0.603725
492	-2.460769
493	0.738988
494	-2.096627
495	-2.357491
496	2.207813
497	0.024208
498	-1.466568
499	0.145989
500	-2.216130
501	-0.106227
502	0.671391
503	-1.580440
504	-2.427708
505	-1.915756
506	-2.972472
507	-1.588410
508	-2.582272
509	-1.734131
510	-0.293416
511	-1.812373
512	0.915159
513	-0.036330
514	-2.059260
515	-1.917071
516	0.780967
517	-1.527335
518	-1.585023
519	-2.050725
520	-1.523453
521	-2.864900
522	-1.652038
523	1.307508
524	-0.335026
525	-2.446477
526	0.940510
527	-1.870949
528	-1.838712
529	-0.050037
530	-1.846360
531	0.804967
532	-1.413361
533	0.998124
534	2.109784
535	-2.159898
536	2.815680
537	-2.417609
538	-1.883061
539	1.744239
540	-2.128338
541	0.068920
542	1.312611
543	1.952129
544	0.589668
545	-2.088425
546	-1.271756
547	-2.442866
548	-0.253012
549	-2.301782
550	-2.187395
551	-3.114039
552	-1.240732
553	-1.946438
554	1.533656
555	2.775330
556	-2.395513
557	-2.397888
558	-2.478853
559	-2.495558
560	-2.645599
561	1.384664
562	-1.346031
563	1.620260
564	1.367628
565	0.516354
566	2.283437
567	-2.290770
568	-2.050935
569	0.722327
570	-2.473696
571	-1.687467
572	-0.498895
573	-2.574948
574	0.813647
575	1.258179
576	-1.872795
577	-2.496089
578	-1.412272
579	-1.162491
580	-1.995596
581	0.377379
582	1.503981
583	-2.601841
584	-1.959581
585	-2.427885
586	-2.008416
587	1.531159
588	2.081762
589	1.451657
590	-1.862579
591	1.607766
592	-1.297952
593	2.448823
594	2.333522
595	1.554970
596	-2.287303
597	-2.141486
598	2.355912
599	-1.590194
600	-1.517406
601	-1.701776
602	2.556448
603	2.351193
604	1.071109
605	-2.771738
606	1.670177
607	-2.098063
608	-2.098002
609	0.470098
610	1.748654
611	1.143273
612	1.598845
613	2.159673
614	-2.796374
615	0.848934
616	-1.849877
617	0.990866
618	-1.354778
619	1.399571
620	-1.671925
621	-1.308947
622	-1.884616
623	1.187885
624	-2.049735
625	-2.473489
626	-1.594387
627	-2.578536
628	-2.627187
629	1.610163
630	-2.664646
631	0.775724
632	-1.199388
633	-1.837367
634	-1.239219
635	-1.388298
636	-2.537628
637	0.644810
638	-2.100651
639	-1.861174
640	1.384851
641	1.996127
642	-1.949224
643	1.527623
644	-1.440053
645	0.960854
646	1.479047
647	-0.414588
648	-1.516419
649	-1.406531
650	-1.701484
651	-1.257523
652	-2.127890
653	-1.114714
654	-0.183445
655	-1.827173
656	-2.142734
657	-3.276389
658	-2.866050
659	-0.105703
660	1.281737
661	-2.041839
662	1.780664
663	0.580253
664	-1.094597
665	0.218816
666	-1.523388
667	1.036968
668	-2.304917
669	-2.419106
670	2.467979
671	2.136784
672	-2.129662
673	-2.189874
674	-2.005227
675	-1.669554
676	-2.631402
677	-1.736923
678	-1.463821
679	0.314665
680	-1.711255
681	-2.233969
682	0.618541
683	-2.301968
684	-2.074843
685	-1.473350
686	-2.083069
687	1.273080
688	0.932217
689	0.226769
690	-1.382890
691	1.284019
692	0.640184
693	0.382654
694	-2.303696
695	-1.463357
696	-1.607493
697	-1.475217
698	-2.494958
699	-2.800786
700	-2.100079
701	-2.466591
702	-2.305520
703	1.596779
704	0.604132
705	-1.942880
706	-0.289444
