0	-0.797598	2.704689
1	-0.804989	2.703472
2	-0.812591	2.671210
3	-0.807949	2.725989
4	-0.819068	2.703039
5	-0.809203	2.695155
6	-0.804743	2.709707
7	-0.809034	2.672234
8	-0.774549	2.750090
9	-0.808665	2.695255
10	-0.794024	2.715627
11	-0.783441	2.730304
12	-0.797613	2.750447
13	-0.811003	2.715522
14	-0.778730	2.738902
15	-0.784475	2.729455
16	-0.791411	2.691639
17	-0.791528	2.730122
18	-0.803495	2.736055
19	-0.794757	2.711233
20	-0.790844	2.722590
21	-0.795153	2.728294
22	-0.790933	2.744014
23	-0.804370	2.703894
24	-0.807160	2.685111
25	-0.805012	2.694450
26	-0.803874	2.699455
27	-0.800035	2.685654
28	-0.810097	2.704757
29	-0.805042	2.670726
30	-0.800962	2.717292
31	-0.793951	2.758428
32	-0.778962	2.724071
33	-0.801007	2.682057
34	-0.795802	2.700309
35	-0.811585	2.719555
36	-0.780908	2.723958
37	-0.800488	2.686962
38	-0.827687	2.672358
39	-0.800708	2.714111
40	-0.790008	2.734760
41	-0.781973	2.727718
42	-0.814254	2.693874
43	-0.798652	2.723354
44	-0.795527	2.718290
45	-0.789121	2.704553
46	-0.796031	2.712944
47	-0.822099	2.667428
48	-0.810002	2.675773
49	-0.795332	2.687815
50	-0.797703	2.715160
51	-0.782850	2.719210
52	-0.797871	2.714455
53	-0.791558	2.731742
54	-0.805598	2.711925
55	-0.802420	2.699803
56	-0.798246	2.717782
57	-0.819223	2.662164
58	-0.781677	2.711058
59	-0.809711	2.697894
60	-0.784083	2.747197
61	-0.793767	2.731945
62	-0.808377	2.679676
63	-0.804548	2.702946
64	-0.796780	2.678011
65	-0.807861	2.730897
66	-0.797227	2.714661
67	-0.803940	2.716308
68	-0.788651	2.737439
69	-0.820041	2.690854
70	-0.819086	2.688164
71	-0.787251	2.739418
72	-0.781822	2.726047
73	-0.810670	2.697571
74	-0.812213	2.712276
75	-0.823378	2.710699
76	-0.804725	2.715678
77	-0.783699	2.709621
78	-0.790766	2.719079
79	-0.809545	2.703935
80	-0.780584	2.740203
81	-0.801322	2.708364
82	-0.797796	2.735772
83	-0.793078	2.729098
84	-0.796832	2.707243
85	-0.795838	2.727525
86	-0.806889	2.680551
87	-0.787104	2.724362
88	-0.799750	2.718460
89	-0.793114	2.717408
90	-0.797466	2.721873
91	-0.804035	2.691402
92	-0.800265	2.677833
93	-0.802935	2.679863
94	-0.782780	2.729366
95	-0.807033	2.696230
96	-0.824629	2.715067
97	-0.809413	2.677314
98	-0.787755	2.740325
99	-0.803182	2.696646
100	-0.791141	2.719216
101	-0.785558	2.749194
102	-0.810067	2.715417
103	-0.801885	2.734124
104	-0.797078	2.740867
105	-0.791670	2.754008
106	-0.805459	2.695788
107	-0.793557	2.733912
108	-0.794261	2.718337
109	-0.789344	2.732556
110	-0.791048	2.706222
111	-0.778491	2.721061
112	-0.800304	2.728477
113	-0.795018	2.707523
114	-0.800243	2.700850
115	-0.802069	2.703645
116	-0.781809	2.715504
117	-0.781171	2.713953
118	-0.797660	2.720735
119	-0.817895	2.701955
120	-0.797112	2.699149
121	-0.818720	2.672186
122	-0.786341	2.744380
123	-0.789490	2.709891
124	-0.808528	2.695346
125	-0.811022	2.691798
126	-0.807529	2.697430
127	-0.804228	2.717343
128	-0.784167	2.759791
129	-0.790471	2.695196
130	-0.799203	2.702589
131	-0.793927	2.730592
132	-0.801156	2.715545
133	-0.815333	2.706389
134	-0.809058	2.706983
135	-0.808696	2.707646
136	-0.791208	2.702071
137	-0.801960	2.684660
138	-0.794035	2.737710
139	-0.787445	2.704067
140	-0.803018	2.699227
141	-0.802567	2.735006
142	-0.799123	2.702802
143	-0.812636	2.697114
144	-0.793266	2.730146
145	-0.796701	2.691076
146	-0.794570	2.707439
147	-0.785841	2.741890
148	-0.804129	2.685748
149	-0.805456	2.709982
150	-0.810509	2.721928
151	-0.800131	2.691465
152	-0.796958	2.718566
153	-0.791372	2.720214
154	-0.819784	2.677119
155	-0.811134	2.703691
156	-0.798490	2.679715
157	-0.792560	2.729771
158	-0.804010	2.692525
159	-0.786806	2.706947
160	-0.794964	2.732334
161	-0.805998	2.692022
162	-0.816255	2.701333
163	-0.795784	2.741627
164	-0.772995	2.739672
165	-0.799804	2.714238
166	-0.817342	2.689543
167	-0.802083	2.718733
168	-0.798143	2.725330
169	-0.795249	2.723063
