0	-1.615737
1	3.385168
2	-0.475687
3	-0.033140
4	-2.056507
5	-2.123220
6	-2.392966
7	0.799741
8	-0.622310
9	-0.228903
10	-0.023724
11	-1.435867
12	-2.051017
13	-1.503887
14	-2.045469
15	-1.053287
16	-1.035871
17	0.583944
18	-1.719285
19	0.234436
20	-2.300465
21	0.810345
22	0.396149
23	-2.298162
24	-2.961623
25	0.823774
26	-2.024509
27	-2.581951
28	-0.812275
29	-2.125289
30	1.773976
31	-1.820982
32	-1.388852
33	-2.646708
34	-2.323168
35	-1.982041
36	2.146840
37	2.856835
38	-1.409452
39	0.144935
40	-2.705287
41	-2.027668
42	-2.023272
43	-0.400236
44	-1.382813
45	-2.176712
46	-1.511727
47	0.692080
48	-1.548118
49	-2.502645
