0	-0.711130	2.988892
1	-0.906974	2.237894
2	-0.708056	2.618433
3	-0.890770	2.475568
4	-1.088678	2.320924
5	-0.849924	2.953914
6	-0.657169	3.157708
7	-0.865606	2.630174
8	-0.898959	2.481704
9	-1.050245	2.417800
10	-0.842685	2.715576
11	-0.727643	2.721906
12	-0.725801	2.742198
13	-0.867195	3.185701
14	-0.831881	2.465819
15	-0.826586	2.776966
16	-0.821321	2.358902
17	-0.898061	2.646341
18	-0.880669	2.514791
19	-0.685769	3.137744
20	-0.823505	2.738159
21	-0.668980	2.873255
22	-0.790508	2.664203
23	-0.734863	2.742057
24	-0.833822	2.910582
25	-0.836918	2.646178
26	-0.783644	2.622397
27	-0.624178	2.862965
28	-0.763601	2.887382
29	-0.753884	2.969893
30	-0.920955	2.593498
31	-0.808604	2.756519
32	-0.834208	2.549208
33	-0.670523	2.704104
34	-0.900723	2.641474
35	-0.892462	2.773122
36	-0.828702	2.930963
37	-0.633178	3.045145
38	-0.712822	2.784655
39	-0.757251	2.560119
40	-0.916518	2.742030
41	-0.588179	2.842389
42	-0.745202	2.821733
43	-1.002577	2.656969
44	-0.792379	2.605902
45	-0.780466	2.779194
46	-0.885117	2.611505
47	-0.874413	2.462275
48	-0.801085	2.527134
49	-0.929529	2.328447
50	-0.853021	2.965694
51	-0.721019	3.331268
52	-0.931803	2.296544
53	-0.981254	2.571948
54	-0.943763	2.520257
55	-0.763047	2.767251
56	-0.619712	2.833396
57	-0.703379	2.775813
58	-0.848277	2.651714
59	-0.798986	2.848573
60	-0.844265	3.036580
61	-0.839746	2.694461
62	-0.807464	2.553128
63	-0.824784	2.813767
64	-0.761115	2.855850
65	-0.834468	2.715068
66	-0.689877	2.638875
67	-0.718688	2.957735
68	-0.919444	2.606535
69	-0.748506	2.497368
70	-0.625620	2.802016
71	-0.792920	2.690629
72	-0.813752	2.534585
73	-1.080798	2.276559
74	-0.797949	2.689302
75	-1.087529	2.334116
76	-0.904350	2.855783
77	-0.784724	3.077957
78	-0.747362	2.871275
79	-0.771808	2.659653
80	-0.897536	2.200536
81	-0.644685	2.696428
82	-0.760456	2.981054
83	-0.538876	2.713949
84	-0.711927	2.431993
85	-0.857247	2.563168
86	-0.888618	2.664399
87	-0.734760	2.741814
88	-0.870342	2.658651
89	-0.593216	2.973570
90	-0.660510	2.969371
91	-0.740085	2.646047
92	-0.955530	2.326873
93	-0.854307	2.761324
94	-0.676218	2.557723
95	-0.620320	2.650573
96	-0.851340	2.893491
97	-0.781153	2.570908
98	-0.825750	2.811904
99	-0.745300	2.844846
100	-0.784480	2.767068
101	-0.710880	2.557819
102	-0.684983	2.774384
103	-0.709266	2.381285
104	-0.953919	2.606232
105	-0.840305	2.598996
106	-0.859505	2.388830
107	-0.675629	3.030254
108	-0.800304	2.529213
109	-0.680653	3.044125
110	-0.755398	2.838108
111	-0.822958	2.808346
112	-1.005597	2.386490
113	-0.758703	2.898270
114	-0.643106	2.810429
115	-0.731657	2.635349
116	-0.772911	2.758736
117	-0.805150	2.880204
118	-0.877588	2.737251
119	-0.925598	2.513358
120	-0.846357	2.955244
121	-0.790394	2.586418
122	-0.663841	2.809019
123	-0.756172	2.561103
124	-0.788849	2.511741
125	-0.672763	2.748631
126	-0.703398	2.675237
127	-0.950293	2.500440
128	-1.035281	2.792431
129	-0.862325	2.622028
130	-0.745085	2.895030
131	-0.961257	2.489610
132	-0.633929	2.907442
133	-0.809703	2.753889
134	-0.877573	2.495348
135	-0.803912	2.608280
136	-0.787423	3.047999
137	-0.733275	2.681261
138	-0.893371	2.287696
139	-0.600071	2.679577
140	-0.879611	2.723665
141	-0.909148	2.506392
142	-0.776658	2.295396
143	-0.927978	2.618551
144	-0.583142	3.019353
145	-0.909809	2.433408
146	-0.895422	2.617460
147	-0.740941	2.777242
148	-0.844624	2.767827
149	-0.744016	2.570532
150	-0.661871	2.788776
151	-0.958624	2.631079
152	-0.795824	2.644063
153	-0.816136	2.806526
154	-0.564693	2.928901
155	-1.035755	2.586455
156	-0.762074	2.852062
157	-0.626547	3.055627
158	-0.889247	2.449603
159	-0.877252	2.580051
160	-0.960697	2.662136
161	-0.957891	2.471806
162	-0.648557	2.907017
163	-0.796521	2.517592
164	-0.822653	2.661653
165	-0.688552	2.799329
166	-0.568261	3.030222
167	-0.832736	2.979215
168	-0.754211	2.626718
169	-0.814416	2.665405
170	-0.827101	2.656769
171	-1.044058	2.560656
172	-0.798411	2.397130
173	-1.037837	2.210551
174	-0.833602	2.776855
175	-0.676524	3.228583
176	-0.764466	2.865084
177	-0.808632	2.680232
178	-0.819279	2.524538
179	-0.827988	2.699965
180	-0.822960	2.915515
181	-0.911678	2.604513
182	-0.767625	2.839148
183	-0.806592	2.686646
184	-0.992107	2.474385
185	-0.882318	2.908146
186	-0.919747	2.766827
187	-0.778915	2.824752
188	-0.786160	2.535423
189	-0.934476	2.727605
190	-0.784051	2.619415
191	-0.944104	2.353503
192	-0.809326	2.716823
193	-1.025988	2.211014
194	-0.939110	2.469714
195	-0.740402	2.823030
196	-0.930942	2.578837
197	-0.746113	2.971993
198	-0.902865	2.892869
199	-0.839142	2.318107
200	-0.627923	2.914998
201	-0.605695	2.958330
202	-0.858780	2.623767
203	-0.557734	2.892671
204	-0.873340	2.848480
205	-0.592788	2.957754
206	-0.716268	2.992849
207	-0.785751	2.877778
208	-0.730510	3.041309
209	-0.783608	2.787568
210	-0.814225	2.638840
211	-0.760486	2.479324
212	-0.780384	2.554898
213	-0.786805	2.598720
214	-0.907225	2.571307
215	-1.018088	2.411449
216	-0.845474	2.671852
217	-0.663399	2.887852
218	-0.922473	2.568051
219	-0.936715	2.391853
220	-0.683979	3.076343
221	-0.788875	2.848922
222	-1.047194	2.228791
223	-0.828141	2.852784
224	-0.685124	2.878163
225	-0.704685	2.739675
226	-0.761411	2.665545
227	-0.611499	2.618608
228	-0.599229	2.632107
229	-0.820422	2.573070
230	-0.771829	2.507033
231	-0.740392	2.761261
232	-0.991114	2.491128
233	-0.884828	2.630198
234	-0.847301	2.915590
235	-0.812336	2.452274
236	-0.672639	2.837247
237	-0.686411	2.561643
238	-0.880333	2.719146
239	-0.839593	2.386532
240	-0.867617	2.254495
241	-0.708387	2.719936
242	-0.976103	2.542999
243	-0.735611	2.658231
244	-0.903625	2.635572
245	-0.902874	2.684292
246	-0.577132	2.949583
247	-0.776654	2.636175
248	-0.733347	3.036002
249	-0.737302	2.702749
250	-0.818843	2.841006
251	-0.737928	2.738167
252	-0.871757	2.488965
253	-0.979481	2.454145
254	-0.764815	2.834652
255	-0.639164	2.726860
256	-0.726246	2.790118
257	-0.677301	2.962045
258	-0.868774	2.418257
259	-0.615854	2.790824
260	-0.902741	2.666292
261	-0.893690	2.442639
262	-0.946112	2.559335
263	-0.762859	2.688170
264	-1.040654	2.429509
265	-0.724480	3.163735
266	-0.787832	2.765356
267	-0.854840	2.711846
268	-0.648971	2.816827
269	-1.053375	2.303982
270	-0.901023	2.636949
271	-0.638724	2.857107
272	-0.465017	2.858098
273	-0.754175	2.559002
274	-0.758350	2.835839
275	-0.751319	2.644512
276	-0.590935	2.686388
277	-0.594108	3.138831
278	-0.694407	2.904228
279	-0.462362	2.907580
280	-0.862785	2.608160
281	-0.928322	2.637255
282	-0.789112	2.497213
