Area: 0.533300	6xArea: 3.199800	error: 0.027545	Ntrials: 10000
Area: 0.530500	6xArea: 3.183000	error: 0.027545	Ntrials: 10000
Area: 0.529100	6xArea: 3.174600	error: 0.027545	Ntrials: 10000
Area: 0.528700	6xArea: 3.172200	error: 0.027545	Ntrials: 10000
Area: 0.524000	6xArea: 3.144000	error: 0.027545	Ntrials: 10000
Area: 0.523400	6xArea: 3.140400	error: 0.027545	Ntrials: 10000
Area: 0.523500	6xArea: 3.141000	error: 0.027545	Ntrials: 10000
Area: 0.521400	6xArea: 3.128400	error: 0.027545	Ntrials: 10000
Area: 0.515000	6xArea: 3.090000	error: 0.027545	Ntrials: 10000
Area: 0.528500	6xArea: 3.171000	error: 0.027545	Ntrials: 10000
Area: 0.525800	6xArea: 3.154800	error: 0.027545	Ntrials: 10000
Area: 0.520500	6xArea: 3.123000	error: 0.027545	Ntrials: 10000
Area: 0.518500	6xArea: 3.111000	error: 0.027545	Ntrials: 10000
Area: 0.524700	6xArea: 3.148200	error: 0.027545	Ntrials: 10000
Area: 0.513400	6xArea: 3.080400	error: 0.027545	Ntrials: 10000
Area: 0.523400	6xArea: 3.140400	error: 0.027545	Ntrials: 10000
Area: 0.521800	6xArea: 3.130800	error: 0.027545	Ntrials: 10000
Area: 0.523500	6xArea: 3.141000	error: 0.027545	Ntrials: 10000
Area: 0.528100	6xArea: 3.168600	error: 0.027545	Ntrials: 10000
Area: 0.513700	6xArea: 3.082200	error: 0.027545	Ntrials: 10000
Area: 0.526200	6xArea: 3.157200	error: 0.027545	Ntrials: 10000
Area: 0.523900	6xArea: 3.143400	error: 0.027545	Ntrials: 10000
Area: 0.518200	6xArea: 3.109200	error: 0.027545	Ntrials: 10000
Area: 0.522900	6xArea: 3.137400	error: 0.027545	Ntrials: 10000
Area: 0.519100	6xArea: 3.114600	error: 0.027545	Ntrials: 10000
Area: 0.528800	6xArea: 3.172800	error: 0.027545	Ntrials: 10000
Area: 0.520500	6xArea: 3.123000	error: 0.027545	Ntrials: 10000
Area: 0.521000	6xArea: 3.126000	error: 0.027545	Ntrials: 10000
Area: 0.526700	6xArea: 3.160200	error: 0.027545	Ntrials: 10000
Area: 0.518500	6xArea: 3.111000	error: 0.027545	Ntrials: 10000
Area: 0.521700	6xArea: 3.130200	error: 0.027545	Ntrials: 10000
Area: 0.516500	6xArea: 3.099000	error: 0.027545	Ntrials: 10000
Area: 0.519000	6xArea: 3.114000	error: 0.027545	Ntrials: 10000
Area: 0.527500	6xArea: 3.165000	error: 0.027545	Ntrials: 10000
Area: 0.520500	6xArea: 3.123000	error: 0.027545	Ntrials: 10000
Area: 0.519500	6xArea: 3.117000	error: 0.027545	Ntrials: 10000
Area: 0.518500	6xArea: 3.111000	error: 0.027545	Ntrials: 10000
Area: 0.527600	6xArea: 3.165600	error: 0.027545	Ntrials: 10000
Area: 0.525900	6xArea: 3.155400	error: 0.027545	Ntrials: 10000
Area: 0.530300	6xArea: 3.181800	error: 0.027545	Ntrials: 10000
Area: 0.523000	6xArea: 3.138000	error: 0.027545	Ntrials: 10000
Area: 0.520400	6xArea: 3.122400	error: 0.027545	Ntrials: 10000
Area: 0.515900	6xArea: 3.095400	error: 0.027545	Ntrials: 10000
Area: 0.517500	6xArea: 3.105000	error: 0.027545	Ntrials: 10000
Area: 0.520200	6xArea: 3.121200	error: 0.027545	Ntrials: 10000
Area: 0.530100	6xArea: 3.180600	error: 0.027545	Ntrials: 10000
Area: 0.514600	6xArea: 3.087600	error: 0.027545	Ntrials: 10000
Area: 0.521000	6xArea: 3.126000	error: 0.027545	Ntrials: 10000
Area: 0.526500	6xArea: 3.159000	error: 0.027545	Ntrials: 10000
Area: 0.527700	6xArea: 3.166200	error: 0.027545	Ntrials: 10000
Area: 0.523200	6xArea: 3.139200	error: 0.027545	Ntrials: 10000
Area: 0.524600	6xArea: 3.147600	error: 0.027545	Ntrials: 10000
Area: 0.530200	6xArea: 3.181200	error: 0.027545	Ntrials: 10000
Area: 0.527300	6xArea: 3.163800	error: 0.027545	Ntrials: 10000
Area: 0.530300	6xArea: 3.181800	error: 0.027545	Ntrials: 10000
Area: 0.522700	6xArea: 3.136200	error: 0.027545	Ntrials: 10000
Area: 0.520300	6xArea: 3.121800	error: 0.027545	Ntrials: 10000
Area: 0.521100	6xArea: 3.126600	error: 0.027545	Ntrials: 10000
Area: 0.518400	6xArea: 3.110400	error: 0.027545	Ntrials: 10000
Area: 0.524300	6xArea: 3.145800	error: 0.027545	Ntrials: 10000
Area: 0.515700	6xArea: 3.094200	error: 0.027545	Ntrials: 10000
Area: 0.516300	6xArea: 3.097800	error: 0.027545	Ntrials: 10000
Area: 0.530500	6xArea: 3.183000	error: 0.027545	Ntrials: 10000
Area: 0.521800	6xArea: 3.130800	error: 0.027545	Ntrials: 10000
Area: 0.523700	6xArea: 3.142200	error: 0.027545	Ntrials: 10000
Area: 0.525600	6xArea: 3.153600	error: 0.027545	Ntrials: 10000
Area: 0.525500	6xArea: 3.153000	error: 0.027545	Ntrials: 10000
Area: 0.529500	6xArea: 3.177000	error: 0.027545	Ntrials: 10000
Area: 0.523600	6xArea: 3.141600	error: 0.027545	Ntrials: 10000
Area: 0.520500	6xArea: 3.123000	error: 0.027545	Ntrials: 10000
Area: 0.523900	6xArea: 3.143400	error: 0.027545	Ntrials: 10000
Area: 0.522700	6xArea: 3.136200	error: 0.027545	Ntrials: 10000
Area: 0.528400	6xArea: 3.170400	error: 0.027545	Ntrials: 10000
Area: 0.533600	6xArea: 3.201600	error: 0.027545	Ntrials: 10000
Area: 0.524300	6xArea: 3.145800	error: 0.027545	Ntrials: 10000
Area: 0.518000	6xArea: 3.108000	error: 0.027545	Ntrials: 10000
Area: 0.526200	6xArea: 3.157200	error: 0.027545	Ntrials: 10000
Area: 0.528000	6xArea: 3.168000	error: 0.027545	Ntrials: 10000
Area: 0.533300	6xArea: 3.199800	error: 0.027545	Ntrials: 10000
Area: 0.519500	6xArea: 3.117000	error: 0.027545	Ntrials: 10000
Area: 0.521300	6xArea: 3.127800	error: 0.027545	Ntrials: 10000
Area: 0.524200	6xArea: 3.145200	error: 0.027545	Ntrials: 10000
Area: 0.538100	6xArea: 3.228600	error: 0.027545	Ntrials: 10000
Area: 0.517300	6xArea: 3.103800	error: 0.027545	Ntrials: 10000
Area: 0.517000	6xArea: 3.102000	error: 0.027545	Ntrials: 10000
Area: 0.526000	6xArea: 3.156000	error: 0.027545	Ntrials: 10000
Area: 0.522400	6xArea: 3.134400	error: 0.027545	Ntrials: 10000
Area: 0.519200	6xArea: 3.115200	error: 0.027545	Ntrials: 10000
Area: 0.514700	6xArea: 3.088200	error: 0.027545	Ntrials: 10000
Area: 0.527900	6xArea: 3.167400	error: 0.027545	Ntrials: 10000
Area: 0.519600	6xArea: 3.117600	error: 0.027545	Ntrials: 10000
Area: 0.523600	6xArea: 3.141600	error: 0.027545	Ntrials: 10000
Area: 0.523000	6xArea: 3.138000	error: 0.027545	Ntrials: 10000
Area: 0.520100	6xArea: 3.120600	error: 0.027545	Ntrials: 10000
Area: 0.524100	6xArea: 3.144600	error: 0.027545	Ntrials: 10000
Area: 0.521400	6xArea: 3.128400	error: 0.027545	Ntrials: 10000
Area: 0.523100	6xArea: 3.138600	error: 0.027545	Ntrials: 10000
Area: 0.520700	6xArea: 3.124200	error: 0.027545	Ntrials: 10000
Area: 0.517900	6xArea: 3.107400	error: 0.027545	Ntrials: 10000
Area: 0.525400	6xArea: 3.152400	error: 0.027545	Ntrials: 10000
Area: 0.524700	6xArea: 3.148200	error: 0.027545	Ntrials: 10000
Area: 0.526400	6xArea: 3.158400	error: 0.027545	Ntrials: 10000
